state,city,station,latitude,longitude,Co,Nh3,No2,Ozone,Pm10,Pm2.5,So2,state_encoded,city_encoded
Haryana,Fatehabad,"Huda Sector, Fatehabad - Hspcb",29.503664,75.467934,0.37146957232758226,0.9534667378442546,0.39323782085915127,0.9627357179487156,0.0,41.9,0.37172742154917826,9,86
Haryana,Gurugram,"Nise Gwal Pahari, Gurugram - Imd",28.422681,77.148944,0.6339833937572739,0.5504114078641149,0.7489889220521547,0.5606939491054262,0.8997019308589813,217.2,0.48542608689567335,9,95
Haryana,Gurugram,"Sector-51, Gurugram - Hspcb",28.4227,77.0667,0.7409351713198034,0.8857503796980876,0.1264425837598837,0.03863840206948799,1.0,261.25,0.08595762511309046,9,95
Haryana,Gurugram,"Teri Gram, Gurugram - Hspcb",28.4275,77.1465,0.8723574680920463,0.9720262640571439,0.7683498858186252,0.46158763451778306,0.7288823337956449,248.4,0.5769632051401629,9,95
Haryana,Gurugram,"Vikas Sadan, Gurugram - Hspcb",28.4501238,77.0263051,0.9999999999999998,0.5504114078641149,0.5087493285777386,0.28537160159891406,0.9667129064348114,261.25,0.08595762511309046,9,95
Haryana,Hisar,"Urban Estate-Ii, Hisar - Hspcb",29.14056,75.744941,0.5067658808395605,0.8478735893038934,0.5087493285777386,0.874275842370989,0.318129404511859,56.4,0.37172742154917826,9,102
Haryana,Jind,"Police Lines, Jind - Hspcb",29.307814,76.337619,0.04940820722576622,0.1918690328994176,0.7171605361713665,0.47391870647728884,0.35051574961927834,134.0,0.0,9,116
Haryana,Karnal,"Sector-12, Karnal - Hspcb",29.6953,77.0027,0.42493044902978183,0.5928165319549223,0.0,0.6703537938741778,0.5029239687303253,147.4,0.15863376160798714,9,124
Haryana,Kurukshetra,"Sector-7, Kurukshetra - Hspcb",29.966942,76.875879,0.19126931321772034,0.5198713111016555,0.39323782085915127,0.5918616525867321,0.7165139586314626,164.4,0.4048260383803045,9,139
Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - Hspcb",27.9002,76.9938,0.8812703939904145,0.9208188101571603,0.42992310608000006,0.6094395230105362,0.6523680567947583,158.6,0.9174220428870358,9,149
Haryana,Manesar,"Sector-2 Imt, Manesar - Hspcb",28.360699,76.93609,0.3286496781804875,0.9534667378442546,0.7580459085215291,0.0,0.625696268333602,214.0,0.73559696674815,9,150
Haryana,Narnaul,"Shastri Nagar, Narnaul - Hspcb",28.060249,76.113115,0.6408885046652324,0.8857503796980876,0.8492684212885225,0.0,0.44683043945963297,147.4,0.0,9,169
Haryana,Palwal,"Shyam Nagar, Palwal - Hspcb",28.1485564,77.3320667,0.20158372006559522,0.7615977049448371,0.47912670326354057,0.44885656687460307,0.16383311385442623,62.0,0.517953581104453,9,175
Haryana,Panchgaon,"Amity University, Panchgaon - Iitm",28.3153,76.9143,0.557003516527611,0.6938813467986703,0.4357112477178281,1.0,0.6502698013767398,138.0,0.669043795107188,9,176
Haryana,Panchkula,"Sector-6, Panchkula - Hspcb",30.7057778,76.8531805555555,0.21669935625071224,0.5504114078641149,0.49422291912995886,0.0,0.5016372857841502,58.2,0.5483810198716966,9,177
Haryana,Panipat,"Sector-18, Panipat - Hspcb",29.432304,76.972765,0.30801902809181536,0.1918690328994176,0.5741441755540296,0.6578922125729451,0.47407958575861686,92.2,0.6535846505753727,9,178
Haryana,Rohtak,"Md University, Rohtak - Hspcb",28.52123,76.37138,0.503834788857648,0.5504114078641149,0.2274276820306912,0.7637830466961445,0.5003483315518076,164.4,0.4504870187991895,9,198
Haryana,Sonipat,"Murthal, Sonipat - Hspcb",29.0272,77.0621,0.0,0.8478735893038934,0.2274276820306912,0.6036672595461016,0.2996849882467858,136.0,0.26652379084550215,9,218
Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - Hspcb",30.1480566,77.2893471,0.6030103368449613,0.4335954267425991,0.640290055286643,0.3458767980726071,0.6568069299357253,219.5,0.4127499504007769,9,248
Himachal Pradesh,Baddi,"Himuda Complex Phase-1, Baddi - Hppcb",30.943887,76.801991,0.7447313486934186,0.5504114078641149,0.5643992457996508,0.827862761002823,0.685145167056441,141.0,1.0,10,18
Jammu_And_Kashmir,Srinagar,"Rajbagh, Srinagar - Jkpcc",34.066206,74.81982,0.12492772295771082,0.5504114078641149,0.540543770795601,0.0,0.0,41.9,0.0,11,221
Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - Jspcb",23.80569,86.44268,0.5211901304963482,0.5504114078641149,0.7683498858186252,0.0,0.5762489734470453,100.2,0.48542608689567335,12,77
Karnataka,Bagalkot,"Vidayagiri, Bagalkot - Kspcb",16.172806,75.659694,0.17542335314984925,0.0,0.2274276820306912,0.3167889119831485,0.0,41.9,0.2215886945840102,13,20
Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - Kspcb",12.951913,77.539784,0.30801902809181536,0.5928165319549223,0.9999999999999999,1.0,0.590070062091069,50.5,0.7194770489237373,13,35
Karnataka,Bengaluru,"Btm Layout, Bengaluru - Cpcb",12.9135218,77.5950804,0.6805819530186048,0.9208188101571603,0.1452221211839272,0.5574366122233428,0.3800068040570337,94.6,0.6039112062175432,13,35
Karnataka,Bengaluru,"Bwssb Kadabesanahalli, Bengaluru - Cpcb",12.9352049,77.6814488,0.503834788857648,0.5504114078641149,0.46341414752884347,0.6871609357269374,0.6523680567947583,98.8,0.08595762511309046,13,35
Karnataka,Bengaluru,"City Railway Station, Bengaluru - Kspcb",12.9756843,77.5660749,0.9015189068073688,0.5504114078641149,0.6086362687127705,0.5303564381412035,0.42427444113051216,98.8,0.6535846505753727,13,35
Karnataka,Bengaluru,"Hebbal, Bengaluru - Kspcb",13.029152,77.585901,0.6720069168725169,0.0,0.6984639432935972,0.21380914318115274,0.40542036294261763,98.2,0.5116251415612371,13,35
Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - Kspcb",12.938539,77.5901,0.0,0.4335954267425991,0.6042120341920149,0.7336526451422115,0.0,60.6,0.4921135985560886,13,35
Karnataka,Bengaluru,"Jayanagar 5Th Block, Bengaluru - Kspcb",12.920984,77.584908,0.20666884831596044,0.1918690328994176,0.5362541814764882,0.9568685408167551,0.3920763744383504,74.4,0.27711888092985715,13,35
Karnataka,Bengaluru,"Jigani, Bengaluru - Kspcb",12.7816279,77.6299145,0.5931159971373254,0.32800227820223793,0.44027989679176394,0.617941808697036,0.3950628505156546,58.0,0.681056207139198,13,35
Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - Kspcb",13.003872,77.664217,0.6316621701211214,0.5504114078641149,0.540543770795601,0.5888539226075772,0.5016372857841502,98.8,0.48542608689567335,13,35
Karnataka,Bengaluru,"Peenya, Bengaluru - Cpcb",13.0270199,77.494094,0.0,0.4335954267425991,0.5030043836366053,0.5232840514555038,0.39057854338388065,41.9,0.37172742154917826,13,35
Karnataka,Bengaluru,"Rvce-Mailasandra, Bengaluru - Kspcb",12.921418,77.502466,0.0,0.4335954267425991,0.5741441755540296,0.563924476326516,0.5597866121517701,153.2,0.15863376160798714,13,35
Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - Kspcb",12.990328,77.5431385,0.34066438918280584,0.5504114078641149,0.37349481818737507,0.5303564381412035,0.0,98.8,0.15863376160798714,13,35
Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - Kspcb",13.0246342,77.5080115,0.551644185905084,0.32800227820223793,0.37349481818737507,0.6036672595461016,0.42997909813831514,98.8,0.20965231862459366,13,35
Karnataka,Bengaluru,"Silk Board, Bengaluru - Kspcb",12.917348,77.622813,0.6246387671483016,0.5928165319549223,0.8642740821220575,0.8375948341443228,0.563345639748523,78.6,0.1308927213745823,13,35
Karnataka,Chamarajanagar,"Urban, Chamarajanagar - Kspcb",11.55358,76.55521,0.24099879423758952,0.1918690328994176,0.44367114485706727,0.6094395230105362,0.10196962816862554,41.9,0.0,13,58
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - Kspcb",13.428828,77.731418,0.0627417303151121,0.5928165319549223,0.6619527834616018,0.5474991993745036,0.5016372857841502,98.8,0.6985197468368646,13,65
Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - Kspcb",13.328028,75.797056,0.0,0.22240912966187687,0.4368585039039917,0.42208436208376543,0.13248957316150323,75.0,0.11638506388033432,13,66
Karnataka,Dharwad,"Kalabhavan, Dharwad - Kspcb",15.459706,75.008381,0.9237773442467667,0.5928165319549223,0.5362541814764882,0.5574366122233428,0.36927975556361936,98.8,0.3267923252876864,13,79
Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - Kspcb",15.3714823,75.1160168,0.1964508434337584,0.1592211052123234,0.14153879962630178,0.6578922125729451,0.053655820599115334,41.9,0.0,13,104
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - Kspcb",17.336318,76.847397,0.5268549205154218,0.32800227820223793,0.31213041814816267,0.3982887832497489,0.004466022380917867,44.6,0.0,13,119
Karnataka,Madikeri,"Stuart Hill, Madikeri - Kspcb",12.415911,75.73505,0.03574131175534179,0.5504114078641149,0.540543770795601,0.0,0.0,50.8,0.2215886945840102,13,143
Karnataka,Mysuru,"Hebbal 1St Stage, Mysuru - Kspcb",12.21041,76.37376,0.24573170124836463,0.5198713111016555,0.42286044617334906,0.7733335626761736,0.2945727686506423,61.2,0.3267923252876864,13,162
Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - Kspcb",12.733409,77.298051,0.38987694596091016,0.32800227820223793,0.7683498858186252,0.8470914306460574,0.43704781145355787,78.2,0.6039112062175432,13,195
Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - Kspcb",13.94,75.555917,0.0,0.32800227820223793,0.4470327746571491,0.9472947285882917,0.0,41.9,0.0,13,209
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - Kspcb",13.377516,77.099072,0.7095776238124303,0.5928165319549223,0.5859883151540813,0.5574366122233428,0.665861690218704,148.0,0.7950724620343098,13,233
Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - Kspcb",16.802639,75.722694,0.20158372006559522,0.0,0.1966189104295757,0.42208436208376543,0.0724399402352911,41.9,0.0,13,242
Karnataka,Yadgir,"Collector Office, Yadgir - Kspcb",16.7602,77.1428,0.13077427435665712,0.1918690328994176,0.2614118743035566,0.47794445296406185,0.27375827478949155,71.4,0.46477482939409687,13,247
Kerala,Eloor,"Udyogamandal, Eloor - Kerala Pcb",10.073232,76.302765,0.557003516527611,0.5504114078641149,0.04055370135549419,0.4312128395980225,0.3148103425107842,140.2,0.0,14,84
Kerala,Kannur,"Thavakkara, Kannur - Kerala Pcb",11.875,75.3732,0.23622455127118736,0.1918690328994176,0.30734893845476197,0.6317153918046899,0.40835286641427304,76.0,0.0,14,121
Kerala,Kollam,"Polayathode, Kollam - Kerala Pcb",8.8787,76.6073,0.07575775820463315,0.0,0.1264425837598837,0.675229717963863,0.20749892745114717,46.0,0.48542608689567335,14,135
Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala Pcb",8.5637,76.8865,0.21669935625071224,0.0,0.04055370135549419,0.7273387260193404,0.3409497737283762,171.6,0.14496724914880044,14,227
Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala Pcb",8.5149093,76.9435879,0.17003762145779766,0.5504114078641149,0.540543770795601,0.8871931381569761,0.3457484265935289,61.6,0.6535846505753727,14,227
Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala Pcb",10.5324,76.2159,0.0,0.5504114078641149,0.04055370135549419,0.6502208248974627,0.2996849882467858,72.2,0.0,14,229
Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - Mppcb",23.264759,77.381568,0.4416487962150495,0.5928165319549223,0.5693025498857432,0.9209925663399275,0.5574042531607524,99.2,0.6765873427124401,15,45
Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - Mppcb",23.210494,77.425409,0.5008878957644642,1.0,0.795002348502092,0.6065640021523616,0.7279383228263918,151.8,0.3967666683307166,15,45
Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - Mppcb",23.233584,77.400574,0.7918228039274007,0.6560045564044759,0.6788125953824627,1.0,0.5991408915718575,94.8,0.7950724620343098,15,45
Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - Mppcb",23.81748678,79.446246,0.0,0.5504114078641149,0.540543770795601,0.5303564381412035,0.0,98.8,0.48542608689567335,15,72
Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - Mppcb",22.9682591,76.064118,0.4283152731257034,0.4521549529554886,0.9872596919730002,0.5303564381412035,0.6013911010044626,114.8,1.0,15,76
Madhya Pradesh,Gwalior,"City Center, Gwalior - Mppcb",26.203442,78.193251,0.9682660218225723,0.1918690328994176,0.9652591803928651,0.8076433462947538,0.32472260852149804,77.0,0.6440598485036607,15,97
Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - Mppcb",26.259242,78.216432,0.9619463289517978,0.7980162283601294,0.6657637469257182,0.882934432635765,0.7222484832596625,124.8,0.2976204442986973,15,97
Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - Mppcb",26.200388,78.147714,0.9999999999999998,0.35109013811174095,0.8148131100272243,0.8941898803157414,0.5750853200007509,85.0,0.3267923252876864,15,97
Madhya Pradesh,Indore,"Airport Area, Indore - Imc",22.7289,75.8076,0.0,0.5504114078641149,0.8385262124883172,0.18952262389335417,0.6136448076578467,223.2,0.0,15,106
Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - Mppcb",22.431,75.5213,0.8827418547575852,0.9471148671697746,0.9999999999999999,0.5574366122233428,0.6418159601121474,132.6,0.948690626689341,15,106
Madhya Pradesh,Indore,"Maguda Nagar, Indore - Imc",22.7524,75.8872,0.6199058601375269,0.5504114078641149,0.32612847587880556,0.48977972674190473,0.5392844056863204,118.0,0.48542608689567335,15,106
Madhya Pradesh,Indore,"Regional Park, Indore - Imc",22.678,75.8559,0.5268549205154218,0.1918690328994176,0.47912670326354057,0.10609080364860513,0.5016372857841502,141.6,0.4504870187991895,15,106
Madhya Pradesh,Indore,"Residency Area, Indore - Imc",22.7084,75.8815,0.8900403255889222,0.5504114078641149,0.5467284105310383,0.12622377262532025,0.3890776335378221,102.4,0.0,15,106
Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - Jmc",23.163174,79.973061,0.10700325337074412,0.1918690328994176,0.16312786898073228,0.28537160159891406,0.0,46.0,0.0,15,107
Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - Jmc",23.142888,79.916147,0.7596578008154149,0.1918690328994176,0.6279391293520274,0.6450219827791751,0.0,60.2,0.571383712008764,15,107
Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - Mppcb",23.168606,79.932247,0.9999999999999998,0.1918690328994176,0.5467284105310383,0.7419162522919392,0.4356395325541307,65.4,0.7662719569346245,15,107
Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - Jmc",23.218135,79.95777,0.9806903599290575,0.5928165319549223,0.7990469128506598,0.863926663211161,0.2945727686506423,69.8,0.6942141309114237,15,107
Madhya Pradesh,Katni,"Gole Bazar, Katni - Mppcb",23.50016,80.23284,0.7578141317998746,0.4335954267425991,0.55943267152923,0.8041698117527688,0.2684606042745932,61.6,0.8189059238437749,15,127
Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - Mppcb",23.10844,77.511428,0.6973387391982226,0.2510971408500289,0.9999999999999999,0.7917644998002996,0.6555041777917401,134.4,0.5364446439122798,15,148
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - Mppcb",22.624758,75.675238,0.34066438918280584,0.0,0.6788125953824627,1.0,0.9268170565044138,235.0,0.8751733451593829,15,184
Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - Ipca Lab",23.331731,75.045981,0.557003516527611,0.5504114078641149,0.5388995813432983,0.5303564381412035,0.5727524350035513,88.6,0.9873963859300662,15,196
Madhya Pradesh,Sagar,"Civil Lines, Sagar - Mppcb",23.838586,78.759431,0.4514397566679085,0.1918690328994176,0.48219368495288684,1.0,0.22086229828347026,41.9,0.3452833880955134,15,201
Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - Mppcb",23.8640158,78.80289321,0.12492772295771082,0.5504114078641149,0.23909233728825263,0.5303564381412035,0.20942301916529837,47.6,0.17191525022618093,15,201
Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",24.58434363,80.8549414,0.0,0.5504114078641149,0.2274276820306912,0.5303564381412035,0.16178488703311933,50.0,0.6765873427124401,15,206
Madhya Pradesh,Singrauli,"Suryakiran Bhawan Ncl, Singrauli - Mppcb",24.10897,82.64558,0.37890706589993717,0.0,0.2274276820306912,0.14537424586593983,0.9571139950946743,196.4,1.0,15,213
Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - Mppcb",23.1633321,75.800225,0.7428365553060916,0.9534667378442546,0.8373139149019092,0.941190300079041,0.5207034442474288,165.4,0.15863376160798714,15,236
Maharashtra,Aurangabad,"Midc Chilkalthana, Aurangabad - Mpcb",19.87562,75.38731,0.5980855526806634,0.4335954267425991,0.7565511331846652,0.6262638202574996,0.37848398310256304,98.8,0.5483810198716966,16,17
Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - Mpcb",19.8389439,75.244448,0.838374093756826,0.8478735893038934,0.37752526512445395,0.5734595243614137,0.44821731999624603,114.8,0.6392243018362967,16,17
Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - Mpcb",19.863756,75.321188,0.7466195970128287,0.1918690328994176,0.7639676278686612,0.47391870647728884,0.5029239687303253,106.0,0.7395422756884632,16,17
Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - Mpcb",19.10122,74.73339,0.9806903599290575,0.5928165319549223,0.42992310608000006,0.7826572039509582,0.5477963200271971,89.6,0.7587882812790486,16,3
Maharashtra,Akola,"Ramdaspeth, Akola - Mpcb",20.719516,77.000253,0.5543304190497864,0.4335954267425991,0.7237402547781534,0.4698512416675106,0.3890776335378221,69.0,0.7395422756884632,16,6
Maharashtra,Amravati,"Shivneri Colony, Amravati - Mpcb",20.9402359,77.7895248,0.21669935625071224,0.4335954267425991,0.3306836079235219,0.8161950318732863,0.5016372857841502,80.0,0.37172742154917826,16,9
Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - Mpcb",20.939198,77.765701,0.6477074788856394,0.32800227820223793,0.4760350869192854,0.8698738503447497,0.4899539584073511,87.4,0.9280769973187625,16,9
Maharashtra,Badlapur,"Katrap, Badlapur - Mpcb",19.16485,73.23409,0.4215245355511321,0.5198713111016555,0.4503652990720989,0.5303564381412035,0.5854920384240954,114.8,0.3172675232159744,16,19
Maharashtra,Belapur,"Cbd Belapur, Belapur - Mpcb",19.0243902,73.0406721,0.4514397566679085,0.0,0.5254869293003998,0.44885656687460307,0.7484297599124741,176.4,0.7395422756884632,16,34
Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - Mpcb",19.309073,73.057223,0.5067658808395605,0.5198713111016555,0.5836484649970405,0.5303564381412035,0.634337699164548,104.6,0.37172742154917826,16,43
Maharashtra,Boisar,"Khaira, Boisar - Mpcb",19.786089,72.757971,0.4673781260581078,0.5928165319549223,0.4852364214741677,0.7165844411969365,0.4523622263938547,41.9,0.0,16,51
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - Mpcb",19.9629,79.298714,0.26880041298570245,0.1918690328994176,0.5741441755540296,0.6036672595461016,0.6235198363705359,53.0,0.9684405999036422,16,60
Maharashtra,Chandrapur,"Midc Khutala, Chandrapur - Mpcb",19.9775302,79.2337086,0.5380113760056713,0.32800227820223793,0.29760400870038317,0.4657411848288663,0.6013911010044626,96.0,0.3267923252876864,16,60
Maharashtra,Dhule,"Deopur, Dhule - Mpcb",20.918946,74.776388,0.6054561903433247,0.1918690328994176,0.37349481818737507,0.821238015698044,0.6523680567947583,136.0,0.15863376160798714,16,81
Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - Mpcb",21.001264,75.565602,0.26880041298570245,0.2781449172584739,0.20923984982001764,0.7733335626761736,0.47940948083200663,107.0,0.587927924147483,16,111
Maharashtra,Kalyan,"Khadakpada, Kalyan - Mpcb",19.25292,73.142019,0.557003516527611,0.0,0.6300253358982449,0.5303564381412035,0.26133671964213345,79.6,0.48542608689567335,16,120
Maharashtra,Kolhapur,"Shivaji University, Kolhapur - Mpcb",16.6870449,74.2505872,0.43167926740300344,0.4335954267425991,0.7154978806033113,0.5796899225047959,0.22275154224299065,49.0,0.0,16,133
Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - Mpcb",16.7143745,74.2426398,0.0,0.8066991739956514,0.7591631928053119,0.013306590974485277,0.3197832951011841,65.8,0.19740587250135755,16,133
Maharashtra,Latur,"Sawe Wadi, Latur - Mpcb",18.39963,76.57452,0.20666884831596044,0.8066991739956514,0.6151787066603686,0.737806195453295,0.28076257197900834,79.0,0.2215886945840102,16,140
Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - Mpcb",18.1023399,73.4783687,0.4798024641645935,0.5649727801524697,0.6967183431792677,0.8161950318732863,0.6811275922278459,183.6,0.953706223642297,16,145
Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - Mpcb",20.555712,74.529236,0.8415522849472701,0.0,0.540543770795601,0.8262170275996489,0.5016372857841502,98.8,0.48542608689567335,16,146
Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - Mpcb",19.296481,72.840923,0.5380113760056713,0.5928165319549223,0.7428303240185531,0.4079808026291215,0.46194314488107624,81.6,0.5769632051401629,16,155
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - Iitm",19.053536,72.84643,0.7115910601399802,1.0,0.7188160405105809,0.24401687836584052,0.6289488010299964,106.33333333333333,0.48542608689567335,16,158
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - Mpcb",19.065931,72.862131,0.0,0.6560045564044759,0.8999288334863512,0.42208436208376543,0.7087971905576382,129.2,0.27711888092985715,16,158
Maharashtra,Mumbai,"Borivali East, Mumbai - Iitm",19.23241,72.86895,0.9892223757481362,0.4335954267425991,0.8311944828989185,0.6578922125729451,0.552616089229574,94.0,0.48542608689567335,16,158
Maharashtra,Mumbai,"Borivali East, Mumbai - Mpcb",19.2243333,72.8658113,0.08215136728739636,0.4335954267425991,0.540543770795601,0.5232840514555038,0.12820690761189368,46.2,0.5769632051401629,16,158
Maharashtra,Mumbai,"Byculla, Mumbai - Bmc",18.9767,72.838,0.6159302255599586,0.5504114078641149,0.540543770795601,0.6824318804290975,0.5016372857841502,98.8,0.48542608689567335,16,158
Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - Iitm",19.11074,72.86084,0.8827418547575852,0.5504114078641149,0.9070852923859106,0.46158763451778306,0.6396871178374361,145.8,0.47864234874914147,16,158
Maharashtra,Mumbai,"Chembur, Mumbai - Mpcb",19.0364585,72.8954371,0.9490834450175945,0.9406765738377335,0.725367758959825,0.3832866957225297,0.5169298318020892,68.2,0.5116251415612371,16,158
Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - Mpcb",19.10078,72.87462,0.557003516527611,0.5504114078641149,0.0,0.12622377262532025,0.6103232293008634,131.4,0.6985197468368646,16,158
Maharashtra,Mumbai,"Colaba, Mumbai - Mpcb",18.91,72.82,0.7987206537478186,0.5504114078641149,0.540543770795601,0.28537160159891406,0.2631242171884276,68.0,0.48542608689567335,16,158
Maharashtra,Mumbai,"Deonar, Mumbai - Iitm",19.04946,72.923,0.9318960183993921,0.5504114078641149,0.7070751338910318,0.31070341269391666,0.6831391427644928,99.6,0.10141676964490587,16,158
Maharashtra,Mumbai,"Ghatkopar, Mumbai - Bmc",19.083694,72.920967,0.5830392630518604,0.32800227820223793,0.9040345168465634,0.4312128395980225,0.6502698013767398,111.2,0.0,16,158
Maharashtra,Mumbai,"Kandivali East, Mumbai - Mpcb",19.2058,72.8682,0.19126931321772034,0.32800227820223793,0.5619239693236747,0.4657411848288663,0.552616089229574,41.9,0.7772793440868758,16,158
Maharashtra,Mumbai,"Kandivali West, Mumbai - Bmc",19.215859,72.831718,0.6362948024650221,0.0,0.5335904741985354,0.6871609357269374,0.5683580844309963,82.25,0.40282407500237316,16,158
Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - Mpcb",19.0632143,72.8456324,0.20413219715192343,0.9840068346067138,0.6258415537766854,0.5734595243614137,0.4633016427296974,108.8,0.0,16,158
Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - Iitm",19.1653323,72.922099,0.34066438918280584,0.5928165319549223,0.5906257708362618,0.8609189332320061,0.4912613757360762,98.8,0.49870757551386713,16,158
Maharashtra,Mumbai,"Kurla, Mumbai - Mpcb",19.0863,72.8888,0.21669935625071224,0.1918690328994176,0.06388837082425414,0.6317153918046899,0.5877846380563008,102.6,0.9499495370958152,16,158
Maharashtra,Mumbai,"Malad West, Mumbai - Iitm",19.19709,72.82204,0.44247144098269064,0.7117403440010731,0.8597189500773409,0.8969540244268889,0.5843430336503994,66.8,0.37172742154917826,16,158
Maharashtra,Mumbai,"Mazgaon, Mumbai - Iitm",18.96702,72.84214,0.9029369292495606,0.9840068346067138,0.540543770795601,0.7110947455331967,0.5244576550006679,110.25,0.8368219943716669,16,158
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - Mpcb",19.1878657,72.8304069,0.6293310478467748,0.47869689579341335,0.7401046382139244,0.5373036432466277,0.4899539584073511,92.0,0.7662719569346245,16,158
Maharashtra,Mumbai,"Mulund West, Mumbai - Mpcb",19.175,72.9419,0.557003516527611,0.5198713111016555,0.3396352710469125,0.5303564381412035,0.5016372857841502,75.8,0.48542608689567335,16,158
Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - Iitm",18.897756,72.81332,0.6246387671483016,1.0,0.982293117702579,0.5734595243614137,0.6136448076578467,135.4,0.9436210975525993,16,158
Maharashtra,Mumbai,"Powai, Mumbai - Mpcb",19.1375,72.915056,0.557003516527611,0.1918690328994176,0.08588888240438941,0.5303564381412035,0.21706908256865542,73.6,0.48542608689567335,16,158
Maharashtra,Mumbai,"Sewri, Mumbai - Bmc",19.000084,72.85673,0.13655895632597104,0.9597344753048648,0.540543770795601,0.540731672386947,0.5453744525233537,106.0,0.48542608689567335,16,158
Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - Bmc",19.060498,72.923356,0.8986717787830638,0.32800227820223793,0.3306836079235219,0.4174392564903687,0.5727524350035513,72.4,0.48542608689567335,16,158
Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - Iitm",19.000083,72.813993,0.665486195280186,0.5353876933209418,0.755050530248908,0.9261402708330199,0.4938692084473466,94.4,0.48542608689567335,16,158
Maharashtra,Mumbai,"Sion, Mumbai - Mpcb",19.047,72.8746,0.04940820722576622,0.6560045564044759,0.5859883151540813,0.5303564381412035,0.5762489734470453,77.2,0.48542608689567335,16,158
Maharashtra,Mumbai,"Vile Parle West, Mumbai - Mpcb",19.10861,72.83622,0.24573170124836463,0.5928165319549223,0.1966189104295757,0.5303564381412035,0.46465761783248816,75.0,1.0,16,158
Maharashtra,Nagpur,"Ambazari, Nagpur - Mpcb",21.121801,79.04952,0.7741874892506051,0.5928165319549223,0.708774492790461,0.6007489796223991,0.6002668630872061,139.6,0.9201084414208748,16,165
Maharashtra,Nagpur,"Mahal, Nagpur - Mpcb",21.14472,79.107595,0.9999999999999998,0.7117403440010731,0.8083221608316925,0.3569340600166754,0.7851485780347862,206.2,1.0,16,165
